앨범ID,곡명,재생시간,가사
41,Aha,03:17,"[""boo can't you see? aha"", ""there's something you just gotta know"", 'hit it aha', '웬일일까 참 이상해 너', '시큰둥한 표정에 달래면 대답이 30분', '남자가 아니지 그럼 남자가 아니지', '내가 뭘 잘못했냐고', 'la la la la la', '내 말투가 옳지 않다 투덜대고', '미니스커트 가끔씩 입는 것도 불만이니', '너무너무 하는 거야 너', '싫어 네가 이러는 게', '하지만 어쩌겠니', 'everyday yeh!', 'a-ha a-ha baby baby call me', 'a-ha a-ha 자꾸 토라지는 너', 'a-ha a-ha baby baby call me', 'a-ha a-a-ha 내가 잘못했다고', '하지만 하지만 또', '걱정시키면 안돼', '예쁘게 예쁘게만 사랑해도 모자라', 'my boy my love', '좋은 사람 돼줘', 'a-ha a-ha', 'la la la la la', '5분만 지각해도 내 전화엔', '내 전화엔 네가 10번이나 찍혀 있어', '몰래몰래 핑계 대봐도', '미워 미워 다그쳐봐도', '내 맘은 너 하난데 신기해', 'a-ha a-ha baby baby call me', 'a-ha a-ha 자꾸 토라지는 너', 'a-ha a-ha baby baby call me', 'a-ha a-a-ha 내가 잘못했다고', '하지만 하지만 또', '걱정시키면 안 돼', '예쁘게 예쁘게만 사랑해도 모자라', 'my boy my love', '좋은 사람 돼줘', 'a-ha a-ha', 'la la la la la', '계속 너 이러면', '다음에는 안 그래', '다음에는 화낸다', '다짐을 하다가도', '아직까진 가슴 떨려', '심장에 신호음', '그만큼 널 사랑해', '겉으론 이래도 너만 많이 좋아해', '매력만점 벗어날 수 없는 너', '중독성도 너무너무 강해 너', '괜히 밉다가도 보고 싶은 너', 'a-ha a-ha 내 맘이 쿵쿵', 'a-ha a-ha what can i do?', 'a-ha a-ha 너밖에 몰라', 'a-ha a-ha 바보', 'a-ha a-ha i like you like you ', 'a-ha a-ha 더 확실하게', 'a-ha a-ha 내 가슴 터지게', 'love you yeh! ', 'a-ha a-ha baby baby call me', 'a-ha a-ha 자꾸 토라지는 너', 'a-ha a-ha baby baby call me', 'a-ha a-a-ha 내가 잘못했다고', '하지만 하지만 또', '걱정시키면 안 돼', '예쁘게 예쁘게만 사랑해도 모자라', 'my boy my love', '좋은 사람 돼줘', 'a-ha a-ha', 'la la la la la', 'la la la la la']"
41,똑 같은 맘,03:16,"['어쩌면 우리 서로 다른 게 나을지 몰라', '조금씩 서로 닮아가는 게 좋을지 몰라', '있잖아 난 불완전해서 사실 있잖아 불안해서 그래', '난 있잖아 너밖에 없어서 내겐 있잖아 only you', '똑같은 맘 똑같은 맘 너도 나와 똑같은 맘', 'only for you, only for me, only for us', '똑같은 맘 똑같은 맘 똑같은 맘 똑같은 맘 ', '처음부터 똑같은 맘 절대 변할 수 없어 only for us', '아직도 우린 가야 할 길이 멀지도 몰라', '조금씩 서로 맞춰가는 게 좋을지 몰라', '있잖아 난 불완전해서 사실 있잖아 불안해서 그래', '난 있잖아 너밖에 없어서 내겐 있잖아 only you', '똑같은 맘 똑같은 맘 너도 나와 똑같은 맘', 'only for you, only for me, only for us', '똑같은 맘 똑같은 맘 똑같은 맘 똑같은 맘 ', '처음부터 똑같은 맘 절대 변할 수 없어 only for us', '똑같은 맘 똑같은 맘 똑같은 맘 똑같은 맘 ', '너도 나와 똑같은 맘 only for you, only for me, only for us', '똑같은 맘 똑같은 맘 똑같은 맘 똑같은 맘 ', '처음부터 똑같은 맘 절대 변할 수 없어', 'only for us only for us, only for us']"
41,Wanna (inst.),03:05,['nan']
41,마법 (inst.),03:29,['nan']
42,unlucky,03:51,"['기를 쓰고 사랑해야 하는 건 아냐', '하루 정도는 행복하지 않아도 괜찮아', '그럼에도 역시 완벽하군 나의 여인 um', '여전히 무수한 빈칸들이 있지', '끝없이 헤맬 듯해', '풀리지 않는 얄미운 숙제들 사이로', '마치 하루하루가', '잘 짜인 장난 같아', '달릴수록 내게서 달아나', ""just life we're still good without luck"", '길을 잃어도 계속', '또각또각 또 가볍게 걸어', 'take your time', ""there's no right"", '실은 모두가 울고 싶을지 몰라', '슬퍼지고 싶지 않아서', '화내는지도 몰라', '여전히 무수한 질문들이 있지', '이번에도 틀린 듯해', '아주 사소한 토씨 하나의 차이로', '마치 하루하루가', '삐뚤은 동그라미 같아', '도망쳐도 여기로 돌아와', ""just life we're still good without luck"", '비틀거려도 계속', '또박또박 똑바르게 걸어', 'take your time', ""there's no right"", '때론 모두가 외로운지도 몰라', '지워지고 싶지 않아서', '악쓰는지도 몰라', 'lalalala la la i love ma days', 'i know that life is sometimes so mean', 'lalalala la la i love ma days', ""it is true so i'm trying"", '난 나의 보폭으로 갈게', '불안해 돌아보면서도', '별 큰일 없이 지나온 언제나처럼', '이번에도 그래 볼게 음', ""just life we're still cool without luck"", '길을 잃어도 계속', '또각또각 또 가볍게 걸어', ""there's no right"", '실은 모두가 모르는지도 몰라', '어쩌면 나름대로 더디게 느림보 같은', '지금 이대로 괜찮은지도 몰라']"
42,그 사람,03:51,"['그 사람 돌아보지 않아요', '사랑에 약속하지 않고요', '매일을 춤추듯이 살아서', '한순간도 그에게 눈 뗄 수 없었나 봐요', '그 사람 부끄러워 않아요', '쉬운 농담에 쉬이 웃지 않고요', '그러다 한 번 웃어 주면', '아 난 어쩌지 못하고 밤새 몸달아 했어요', '오 날 살게 하던 총명한 말 마디마디', '겨우 미워해 봐도 잊히진 않네요', '발자국 하나 안 두고', '어디로 바삐 떠나셨나요', 'why do i still love you', 'why do i sing about you', 'why do i still wait for you', 'sing about you say love you', 'baby i love you', 'why i love you why you', '오 날 덥게 하던', '따뜻한 손 마디마디', '애써 밀어내 봐도 떨쳐지지 않아요', '그림자 한 뼘 안 주고', '어찌 숨 가삐 떠나셨나요', '그 사람 마주친 적 있나요', '여전히 그렇게 그 던가요', '지금쯤 어디서 어느 누구 어떤 음악에', '고고히 춤추고 있을까요', 'why do i still love you', 'why do i sing about you', 'why do i still wait for you', 'sing about you say love you', 'baby i love you', 'why i love you why you']"
42,Blueming,03:37,"[""'뭐 해?'라는 두 글자에"", ""'네가 보고 싶어' 나의 속마음을 담아 우"", '이모티콘 하나하나 속에', '달라지는 내 미묘한 심리를 알까 우', '아니 바쁘지 않아 nothing no no', '잠들어 있지 않아 insomnia nia nia', '지금 다른 사람과 함께이지 않아', '응 나도 너를 생각 중', '우리의 네모 칸은 bloom', '엄지손가락으로 장미꽃을 피워', '향기에 취할 것 같아 우', '오직 둘만의 비밀의 정원', 'i feel bloom i feel bloom i feel bloom', '너에게 한 송이를 더 보내', '밤샘 작업으로 업데이트', ""흥미로운 이 작품의 지은이 that's me 우"", '어쩜 이 관계의 클라이맥스', '2막으로 넘어가기엔 지금이 good timing 우', '같은 맘인 걸 알아 realize la lize', '말을 고르지 말아 just reply la la ly', '조금 장난스러운 나의 은유에', '네 해석이 궁금해', '우리의 색은 gray and blue', '엄지손가락으로 말풍선을 띄워', '금세 터질 것 같아 우', '호흡이 가빠져 어지러워', 'i feel blue i feel blue i feel blue', '너에게 가득히 채워', '띄어쓰기 없이 보낼 게 사랑인 것 같아', '백만 송이 장미꽃을 나랑 피워볼래?', '꽃잎의 색은 우리 마음 가는 대로 칠해', '시들 때도 예쁘게', '우리의 네모 칸은 bloom', '엄지손가락으로 장미꽃을 피워', '향기에 취할 것 같아 우', '오직 둘만의 비밀의 정원', 'i feel bloom i feel bloom i feel bloom', '너에게 한 송이를 더 보내']"
42,시간의 바깥,05:00,"['서로를 닮아 기울어진 삶', '소원을 담아 차오르는 달', '하려다 만 괄호 속의 말', '이제야 음 음 음', '어디도 닿지 않는 나의 닻', '넌 영원히 도착할 수 없는 섬 같아', '헤매던 날', '이제야 음 음 음', '기록하지 않아도', '내가 널 전부 기억할 테니까', '기다려', '기어이 우리가 만나면', '시간의 테두리 바깥에서', '과거를 밟지 않고 선다면', '숨이 차게 춤을 추겠어', '낮에도 밝지 않은 나의 밖', '끝없는 밤 남겨진 반', '넌 어떨까 나와 같을까', '알 수 없음에 아파지던 맘', '더 멀리 자유 그 위로 가자', '내일이 우릴 찾지 못할 곳에서', '기쁘게 만나', '이제야 한눈에 찾지 못해도 돼', '내가 널 알아볼 테니까', '기다려', '기어이 우리가 만나면', '시간의 테두리 바깥에서', '과거를 밟지 않고 선다면', '숨이 차게 춤을 추겠어', '드디어', '기다림의 이유를 만나러', '꿈결에도 잊지 않았던', '잠결에도 잊을 수 없었던', '너의 이름을 불러 줄게', '기다려', '잃어버렸던 널 되찾으러', '엉키었던 시간을 견디어', '미래를 쫓지 않을 두 발로', '숨이 차게 달려가겠어', '긴긴 서사를 거쳐', '비로소 첫 줄로 적혀', '나 두려움 따윈 없어', '서로를 감아 포개어진 삶', '그들을 가만 내려보는 달', '여전히 많아하고 싶은 말', '우리 좀 봐 꼭 하나 같아']"
42,자장가,04:21,"['기다리지 않기로 했잖아', '울지 않을 거라고 그랬잖아', '너무 늦은 밤이야', '오 너무 긴 이별이야', '잠시만 더 이렇게 있을까', '그래 잊혀 버릴 꿈이지만', '눈을 감아 마지막', '잠을 재워 줄게', 'my lullaby', 'baby sweet goodnight', '무서운 꿈은 없을 거야', '너의 끝나지 않는 긴긴 하루를', '이제는 그만 보내주렴 음', '가만히 끌어안고 있을까', '어느 사이 끝나 가는 꿈이지만', '마음 놓아 마지막 노랠 불러 줄게', 'my lullaby baby', 'sweet good night', '무서운 꿈은 없을 거야', '너의 끝나지 않는 긴긴 슬픔을', '이제는 그만 보내 주렴', '잠들지 못해', '지친 숨소리가 잦아들 때까지', '소란한 너의 밤을 지킬게', ""i'll be nearby"", 'baby sweet goodnight', '항상 네 곁에 있을 거야', '더 만날 수 없는 지난날들도', '이제는 그만 놓아 주렴', 'my edelweiss', 'baby sweet good bye', '모두 잊어도 돼', '다 괜찮아 괜찮아 놓아']"
42,Love poem,04:18,"['누구를 위해 누군가', '기도하고 있나 봐', '숨죽여 쓴 사랑 시가', '낮게 들리는 듯해', '너에게로 선명히 날아가', '늦지 않게 자리에 닿기를', ""i'll be there 홀로 걷는 너의 뒤에"", 'singing till the end 그치지 않을 이 노래', '아주 잠시만 귀 기울여 봐', '유난히 긴 밤을 걷는 널 위해 부를게', '또 한 번 너의 세상에', '별이 지고 있나 봐', '숨죽여 삼킨 눈물이', '여기 흐르는 듯해', '할 말을 잃어 고요한 마음에', '기억처럼 들려오는 목소리', ""i'll be there 홀로 걷는 너의 뒤에"", 'singing till the end 그치지 않을 이 노래', '아주 커다란 숨을 쉬어 봐', '소리 내 우는 법을 잊은 널 위해 부를게', '다시 걸어갈 수 있도록', '부를게', '다시 사랑할 수 있도록', 'here i am 지켜봐 나를 난 절대', 'singing till the end 멈추지 않아 이 노래', '너의 긴 밤이 끝나는 그날', '고개를 들어 바라본 그곳에 있을게']"
43,For me,03:27,"['너는 누구니', '그렇게 지친', '눈빛을 한 채', '왜 날 바라보며', '깊은 한숨을 쉬고 있는 거니', '누구보다도', '오랜 시간을', '함께했지만', '나는 아직도 너를 몰라', '아마 난 지금까지', '위로 한 마디', '너에게 한 적 없었던 것 같아', '너를 알아가고 싶어', '다른 사람이 아닌 너를', '거울 속에 갇힌 채', '울상을 짓고 있는 나를', '이젠 알아주고 싶어', '여태 혼자 잘 해왔다고', '말해 줄게 나에게', 'for me', '어렸을 적 가졌었던', '꿈은 대체 어디로 갔나', '나는 아직도 너를 몰라', '아마 난 네가 가진', '약한 모습을', '숨기고 싶어 외면한 것 같아', '너를 알아가고 싶어', '다른 사람이 아닌 너를', '거울 속에 갇힌 채', '울상을 짓고 있는 나를', '이젠 알아주고 싶어', '여태 혼자 잘 해왔다고', '말해 줄게 나에게', 'for me', 'i wanna thank you', '지쳐 쓰러지지 않고 계속', '함께해 줘서 나를 끌어 줘서', '오늘부터라도', 'i will start to love you', 'i mean i will love me now', '너를 알아가고 싶어', '다른 사람이 아닌 너를', '거울 속에 갇힌 채', '울상을 짓고 있는 나를', '이젠 알아주고 싶어', '여태 혼자 잘해 왔다고', '말해 줄게 나에게', 'for me']"
43,한 페이지가 될 수 있게,03:25,"['솔직히 말할게', '많이 기다려 왔어', '너도 그랬을 거라 믿어', '오늘이 오길', '매일같이 달력을 보면서', '솔직히 나에게도', '지금 이 순간은', '꿈만 같아 너와 함께라', '오늘을 위해', '꽤 많은 걸 준비해 봤어', 'all about you and i', '다른 건 다 제쳐 두고', 'now come with me', 'take my hand', '아름다운 청춘의 한 장', '함께 써 내려가자', '너와의 추억들로', '가득 채울래', 'come on', '아무 걱정도 하지는 마', '나에게 다 맡겨 봐', '지금 이 순간이', '다시 넘겨볼 수 있는', '한 페이지가 될 수 있게', 'this is our page', 'our page', '솔직히 말할게', '지금이 오기까지', '마냥 순탄하진 않았지', '오늘이 오길', '나도 목 빠져라 기다렸어', '솔직히 나보다도', '네가 몇 배는 더', '힘들었을 거라고 믿어', '오늘을 위해', '그저 견뎌줘서 고마워', 'all about you and i', '다른 건 다 제쳐 두고', 'now come with me', 'take my hand', '아름다운 청춘의 한 장', '함께 써 내려가자', '너와의 추억들로', '가득 채울래', 'come on', '아무 걱정도 하지는 마', '나에게 다 맡겨 봐', '지금 이 순간이', '다시 넘겨볼 수 있는', '한 페이지가 될 수 있게', 'want you to', 'come on out and have fun', 'want us to', 'have the time of our life', 'oh', '너와의 추억들로', '가득 채울래', 'come on', '아무 걱정도 하지는 마', '나에게 다 맡겨 봐', '지금 이 순간이', '다시 넘겨볼 수 있는', '한 페이지가 될 수 있게', 'this is our page', 'our page']"
43,How to love,03:24,"['온 세상 사람들이 다 말하지', '단 한 번이라도 해 봤다면 알지', '사랑이란 게 얼마나 좋은지', '아프고 또 상처받고도 다시', '찾아서 나설 정도로', '너무나 달콤하단 걸', '온 세상이 더 예뻐 보인다고', '시간까지 멈춰 버리고 싶다 해', '사랑이란 건 정말 신기하지', '아무리 지쳐도 다시 일으킬 수 있는', '마법 같지', '어 근데 사실 말이야 없잖아', '그런 건 머릿속에도 없잖아', '안 해 본 걸 내가 어떻게 알겠어', 'can you tell me', 'how to love', '전혀 모르겠어', '누가 좀 알려줘', '그게 그렇게나 좋다던데', 'tell me how to love', '너무나 어려워', '그 사랑이란 거 나도 해 보고 싶어', '해 보자고', ""cuz i'm ready"", ""ye i'm ready"", ""cuz i'm ready"", ""ye i'm ready"", ""cuz i'm ready"", ""ye i'm ready"", 'oooooh', 'oooooh', '온 세상 사람들이 다 나 빼고', '너무 행복하다는 듯이 거리에', '팔짱 낀 채로 걷고 있으면', '아 난 대체 언제쯤', '저런 따스한 날이 올까 싶어', '근데 나도 알아 알잖아', '시도도 안 해 봤잖아 알잖아', '그러고 어떻게 사랑하겠어', 'can you tell me', 'how to love', '전혀 모르겠어', '누가 좀 알려줘', '그게 그렇게나 좋다던데', 'tell me how to love', '너무나 어려워', '그 사랑이란 거 나도 해 보고 싶어', '해 보자고', '나도 하고파', '근데 너무 두려워', '두려운 게 죄는 아니잖아', 'can you tell me', 'how to love', '전혀 모르겠어', '누가 좀 알려줘', '그게 그렇게나 좋다던데', 'tell me how to love', '너무나 어려워', '그 사랑이란 거 나도 해 보고 싶어', '해 보자고', ""cuz i'm ready"", ""ye i'm ready"", ""cuz i'm ready"", ""ye i'm ready"", ""cuz i'm ready"", ""ye i'm ready"", 'oooooh']"
